id_gene,ensembl,gene_name,hgnc_symbol,protein_name,protein_id
1891,ENSG00000253159,PCDHGA12,PCDHGA12,PCDHGA12_HUMAN,1891
1892,ENSG00000240184,PCDHGC3,PCDHGC3,PCDHGC3_HUMAN,1892
1893,ENSG00000253953,PCDHGB4,PCDHGB4,PCDHGB4_HUMAN,1893
1894,ENSG00000240764,PCDHGC5,PCDHGC5,PCDHGC5_HUMAN,1894
1895,ENSG00000242419,PCDHGC4,PCDHGC4,PCDHGC4_HUMAN,1895
1896,ENSG00000254122,PCDHGB7,PCDHGB7,PCDHGB7_HUMAN,1896
1897,ENSG00000276547,PCDHGB5,PCDHGB5,PCDHGB5_HUMAN,1897
1898,ENSG00000262209,PCDHGB3,PCDHGB3,PCDHGB3_HUMAN,1898
1899,ENSG00000253910,PCDHGB2,PCDHGB2,PCDHGB2_HUMAN,1899
1900,ENSG00000254221,PCDHGB1,PCDHGB1,PCDHGB1_HUMAN,1900
1901,ENSG00000261934,PCDHGA9,PCDHGA9,PCDHGA9_HUMAN,1901
1902,ENSG00000253767,PCDHGA8,PCDHGA8,PCDHGA8_HUMAN,1902
1903,ENSG00000253537,PCDHGA7,PCDHGA7,PCDHGA7_HUMAN,1903
1904,ENSG00000253731,PCDHGA6,PCDHGA6,PCDHGA6_HUMAN,1904
1905,ENSG00000253485,PCDHGA5,PCDHGA5,PCDHGA5_HUMAN,1905
1906,ENSG00000262576,PCDHGA4,PCDHGA4,PCDHGA4_HUMAN,1906
1907,ENSG00000254245,PCDHGA3,PCDHGA3,PCDHGA3_HUMAN,1907
1908,ENSG00000081853,PCDHGA2,PCDHGA2,PCDHGA2_HUMAN,1908
1909,ENSG00000253873,PCDHGA11,PCDHGA11,PCDHGA11_HUMAN,1909
1910,ENSG00000253846,PCDHGA10,PCDHGA10,PCDHGA10_HUMAN,1910
1911,ENSG00000204956,PCDHGA1,PCDHGA1,PCDHGA1_HUMAN,1911
1912,ENSG00000161381,PLXDC1,PLXDC1,PLXDC1_HUMAN,1912
1913,ENSG00000165682,CLEC1B,CLEC1B,CLEC1B_HUMAN,1913
1914,ENSG00000116329,OPRD1,OPRD1,OPRD1_HUMAN,1914
1915,ENSG00000082556,OPRK1,OPRK1,OPRK1_HUMAN,1915
1916,ENSG00000112038,OPRM1,OPRM1,OPRM1_HUMAN,1916
1917,ENSG00000060491,OGFR,OGFR,OGFR_HUMAN,1917
1918,ENSG00000170255,MRGPRX1,MRGPRX1,MRGPRX1_HUMAN,1918
1919,ENSG00000125510,OPRL1,OPRL1,OPRL1_HUMAN,1919
1920,ENSG00000101000,PROCR,PROCR,PROCR_HUMAN,1920
1921,ENSG00000124731,TREM1,TREM1,TREM1_HUMAN,1921
1922,ENSG00000162896,PIGR,PIGR,PIGR_HUMAN,1922
1923,ENSG00000161798,AQP5,AQP5,AQP5_HUMAN,1923
1924,ENSG00000153246,PLA2R1,PLA2R1,PLA2R1_HUMAN,1924
1925,ENSG00000107020,PLGRKT,PLGRKT,PLGRKT_HUMAN,1925
1926,ENSG00000128285,MCHR1,MCHR1,MCHR1_HUMAN,1926
1927,ENSG00000152034,MCHR2,MCHR2,MCHR2_HUMAN,1927
1928,ENSG00000112655,PTK7,PTK7,PTK7_HUMAN,1928
1929,ENSG00000215788,TNFRSF25,TNFRSF25,TNFRSF25_HUMAN,1929
1930,ENSG00000169618,PROKR1,PROKR1,PROKR1_HUMAN,1930
1931,ENSG00000101292,PROKR2,PROKR2,PROKR2_HUMAN,1931
1932,ENSG00000170775,GPR37,GPR37,GPR37_HUMAN,1932
1933,ENSG00000170075,GPR37L1,GPR37L1,GPR37L1_HUMAN,1933
1934,ENSG00000075275,CELSR1,CELSR1,CELSR1_HUMAN,1934
1935,ENSG00000006327,TNFRSF12A,TNFRSF12A,TNFRSF12A_HUMAN,1935
1936,ENSG00000111729,CLEC4A,CLEC4A,CLEC4A_HUMAN,1936
1937,ENSG00000125861,GFRA4,GFRA4,GFRA4_HUMAN,1937
1938,ENSG00000070495,JMJD6,JMJD6,JMJD6_HUMAN,1938
1939,ENSG00000105696,TMEM59L,TMEM59L,TMEM59L_HUMAN,1939
1940,ENSG00000183134,PTGDR2,PTGDR2,PTGDR2_HUMAN,1940
1941,ENSG00000144407,PTH2R,PTH2R,PTH2R_HUMAN,1941
1942,ENSG00000040731,CDH10,CDH10,CDH10_HUMAN,1942
1943,ENSG00000260314,MRC1,MRC1,MRC1_HUMAN,1943
1944,ENSG00000186867,QRFPR,QRFPR,QRFPR_HUMAN,1944
1945,ENSG00000174944,P2RY14,P2RY14,P2RY14_HUMAN,1945
1946,ENSG00000183671,CMKLR2,CMKLR2,CMKLR2_HUMAN,1946
1947,ENSG00000174600,CMKLR1,CMKLR1,CMKLR1_HUMAN,1947
1948,Unknown00017,GPR1,GPR1,GPR1_HUMAN,1948
1949,ENSG00000137868,STRA6,STRA6,STRA6_HUMAN,1949
1950,ENSG00000182220,ATP6AP2,ATP6AP2,ATP6AP2_HUMAN,1950
1951,ENSG00000170128,GPR25,GPR25,GPR25_HUMAN,1951
1952,ENSG00000106327,TFR2,TFR2,TFR2_HUMAN,1952
1953,ENSG00000139292,LGR5,LGR5,LGR5_HUMAN,1953
1954,ENSG00000133067,LGR6,LGR6,LGR6_HUMAN,1954
1955,ENSG00000108375,RNF43,RNF43,RNF43_HUMAN,1955
1956,ENSG00000127863,TNFRSF19,TNFRSF19,TNFRSF19_HUMAN,1956
1957,ENSG00000267534,S1PR2,S1PR2,S1PR2_HUMAN,1957
1958,ENSG00000001626,CFTR,CFTR,CFTR_HUMAN,1958
1959,ENSG00000135312,HTR1B,HTR1B,HTR1B_HUMAN,1959
1960,ENSG00000129226,CD68,CD68,CD68_HUMAN,1960
1961,ENSG00000019169,MARCO,MARCO,MARCO_HUMAN,1961
1962,ENSG00000149177,PTPRJ,PTPRJ,PTPRJ_HUMAN,1962
1963,ENSG00000130827,PLXNA3,PLXNA3,PLXNA3_HUMAN,1963
1964,ENSG00000221866,PLXNA4,PLXNA4,PLXNA4_HUMAN,1964
1965,ENSG00000164050,PLXNB1,PLXNB1,PLXNB1_HUMAN,1965
1966,ENSG00000198753,PLXNB3,PLXNB3,PLXNB3_HUMAN,1966
1967,ENSG00000057019,DCBLD2,DCBLD2,DCBLD2_HUMAN,1967
1968,ENSG00000136040,PLXNC1,PLXNC1,PLXNC1_HUMAN,1968
1969,ENSG00000120594,PLXDC2,PLXDC2,PLXDC2_HUMAN,1969
1970,ENSG00000159403,C1R,C1R,C1R_HUMAN,1970
1971,ENSG00000180340,FZD2,FZD2,FZD2_HUMAN,1971
1972,ENSG00000173612,GPRC6A,GPRC6A,GPRC6A_HUMAN,1972
1973,ENSG00000160190,SLC37A1,SLC37A1,SLC37A1_HUMAN,1973
1974,ENSG00000170989,S1PR1,S1PR1,S1PR1_HUMAN,1974
1975,ENSG00000147650,LRP12,LRP12,LRP12_HUMAN,1975
1976,ENSG00000156564,LRFN2,LRFN2,LRFN2_HUMAN,1976
1977,ENSG00000138792,ENPEP,ENPEP,ENPEP_HUMAN,1977
1978,ENSG00000175344,CHRNA7,CHRNA7,CHRNA7_HUMAN,1978
1979,ENSG00000160716,CHRNB2,CHRNB2,CHRNB2_HUMAN,1979
1980,ENSG00000117971,CHRNB4,CHRNB4,CHRNB4_HUMAN,1980
1981,ENSG00000080644,CHRNA3,CHRNA3,CHRNA3_HUMAN,1981
1982,ENSG00000101204,CHRNA4,CHRNA4,CHRNA4_HUMAN,1982
1983,ENSG00000174343,CHRNA9,CHRNA9,CHRNA9_HUMAN,1983
1984,ENSG00000129749,CHRNA10,CHRNA10,CHRNA10_HUMAN,1984
1985,ENSG00000152954,NRSN1,NRSN1,NRSN1_HUMAN,1985
1986,ENSG00000157388,CACNA1D,CACNA1D,CACNA1D_HUMAN,1986
1987,ENSG00000148408,CACNA1B,CACNA1B,CACNA1B_HUMAN,1987
1988,ENSG00000198216,CACNA1E,CACNA1E,CACNA1E_HUMAN,1988
1989,ENSG00000166900,STX3,STX3,STX3_HUMAN,1989
1990,ENSG00000185518,SV2B,SV2B,SV2B_HUMAN,1990
1991,ENSG00000115353,TACR1,TACR1,TACR1_HUMAN,1991
1992,ENSG00000075073,TACR2,TACR2,TACR2_HUMAN,1992
1993,ENSG00000169836,TACR3,TACR3,TACR3_HUMAN,1993
1994,ENSG00000118432,CNR1,CNR1,CNR1_HUMAN,1994
1995,ENSG00000164953,TMEM67,TMEM67,TMEM67_HUMAN,1995
1996,ENSG00000187049,TMEM216,TMEM216,TMEM216_HUMAN,1996
1997,ENSG00000215182,MUC5AC,MUC5AC,MUC5AC_HUMAN,1997
1998,ENSG00000205336,ADGRG1,ADGRG1,ADGRG1_HUMAN,1998
1999,ENSG00000158859,ADAMTS4,ADAMTS4,ADAMTS4_HUMAN,1999
2000,ENSG00000173535,TNFRSF10C,TNFRSF10C,TNFRSF10C_HUMAN,2000
2001,ENSG00000173530,TNFRSF10D,TNFRSF10D,TNFRSF10D_HUMAN,2001
2002,ENSG00000120889,TNFRSF10B,TNFRSF10B,TNFRSF10B_HUMAN,2002
2003,ENSG00000120949,TNFRSF8,TNFRSF8,TNFRSF8_HUMAN,2003
2004,ENSG00000240505,TNFRSF13B,TNFRSF13B,TNFRSF13B_HUMAN,2004
2005,ENSG00000159958,TNFRSF13C,TNFRSF13C,TNFRSF13C_HUMAN,2005
2006,ENSG00000186891,TNFRSF18,TNFRSF18,TNFRSF18_HUMAN,2006
2007,ENSG00000186827,TNFRSF4,TNFRSF4,TNFRSF4_HUMAN,2007
2008,ENSG00000049249,TNFRSF9,TNFRSF9,TNFRSF9_HUMAN,2008
2009,ENSG00000178394,HTR1A,HTR1A,HTR1A_HUMAN,2009
2010,ENSG00000179546,HTR1D,HTR1D,HTR1D_HUMAN,2010
2011,ENSG00000179097,HTR1F,HTR1F,HTR1F_HUMAN,2011
2012,ENSG00000102468,HTR2A,HTR2A,HTR2A_HUMAN,2012
2013,ENSG00000135914,HTR2B,HTR2B,HTR2B_HUMAN,2013
2014,ENSG00000164270,HTR4,HTR4,HTR4_HUMAN,2014
2015,ENSG00000157219,HTR5A,HTR5A,HTR5A_HUMAN,2015
2016,ENSG00000148680,HTR7,HTR7,HTR7_HUMAN,2016
2017,ENSG00000168830,HTR1E,HTR1E,HTR1E_HUMAN,2017
2018,ENSG00000168067,MAP4K2,MAP4K2,MAP4K2_HUMAN,2018
2019,ENSG00000174417,TRHR,TRHR,TRHR_HUMAN,2019
2020,ENSG00000205755,CRLF2,CRLF2,CRLF2_HUMAN,2020
2021,ENSG00000106537,TSPAN13,TSPAN13,TSPAN13_HUMAN,2021
2022,ENSG00000181408,UTS2R,UTS2R,UTS2R_HUMAN,2022
2023,ENSG00000182885,ADGRG3,ADGRG3,ADGRG3_HUMAN,2023
2024,ENSG00000160323,ADAMTS13,ADAMTS13,ADAMTS13_HUMAN,2024
2025,ENSG00000174498,IGDCC3,IGDCC3,IGDCC3_HUMAN,2025
2026,ENSG00000163785,RYK,RYK,RYK_HUMAN,2026
2027,ENSG00000188763,FZD9,FZD9,FZD9_HUMAN,2027
2028,ENSG00000188883,KLRG2,KLRG2,KLRG2_HUMAN,2028
2029,ENSG00000154856,APCDD1,APCDD1,APCDD1_HUMAN,2029
2030,ENSG00000185483,ROR1,ROR1,ROR1_HUMAN,2030
2031,ENSG00000117500,TMED5,TMED5,TMED5_HUMAN,2031
2032,ENSG00000138435,CHRNA1,CHRNA1,CHRNA1_HUMAN,2032
2033,ENSG00000187554,TLR5,TLR5,TLR5_HUMAN,2033
